id,key,value,type
1634361278,public_transport,stop_position,regular
1634491152,highway,traffic_signals,regular
1634509667,highway,traffic_signals,regular
1634873716,ref,22,regular
1634873716,exit_to,刘家窑桥;南二环;南四环,regular
1634873716,highway,motorway_junction,regular
1634902630,exit_to,马家堡路;北京南站,regular
1634902630,highway,motorway_junction,regular
1634902630,ref,25-1,regular
1634952569,highway,traffic_signals,regular
1634975465,highway,traffic_signals,regular
1635087228,name,朝阳公园桥西,regular
1635087228,highway,bus_stop,regular
1635087228,alt_name,朝阳公园,regular
1635087228,public_transport,stop_position,regular
1636776955,name,六里桥北里,regular
1636776955,highway,bus_stop,regular
1636776955,public_transport,stop_position,regular
1637646577,highway,traffic_signals,regular
1637685160,name,杜家坎,regular
1637685160,highway,bus_stop,regular
1637685160,public_transport,stop_position,regular
1637887228,name,长椿街路口西,regular
1637887228,highway,bus_stop,regular
1637887228,public_transport,stop_position,regular
1638692210,barrier,toll_booth,regular
1643901124,name,南法信,regular
1643901124,subway,yes,regular
1643901124,en,NANFAXIN,name
1643901124,zh,南法信,name
1643901124,railway,station,regular
1643901124,zh_pinyin,Nánfăxìn,name
1643901124,public_transport,stop_position,regular
1647417298,railway,buffer_stop,regular
1647417673,barrier,gate,regular
1647627677,highway,traffic_signals,regular
1648221487,railway,buffer_stop,regular
1648221497,railway,buffer_stop,regular
1652481857,highway,traffic_signals,regular
1652481974,highway,traffic_signals,regular
1652482066,name,林萃路,regular
1652482066,highway,bus_stop,regular
1652482066,public_transport,stop_position,regular
1652505366,name,慧忠北里,regular
1652505366,highway,bus_stop,regular
1652505366,public_transport,stop_position,regular
1652540776,highway,traffic_signals,regular
1652645631,highway,traffic_signals,regular
1652646001,highway,traffic_signals,regular
1652646162,name,天通西苑北,regular
1652646162,highway,bus_stop,regular
1652646162,public_transport,stop_position,regular
1652916596,name,平西王府西,regular
1652916596,highway,bus_stop,regular
1652916596,public_transport,stop_position,regular
1653985934,highway,traffic_signals,regular
1653986001,highway,traffic_signals,regular
1654018802,railway,level_crossing,regular
1654019173,railway,buffer_stop,regular
1654019193,railway,buffer_stop,regular
1654488630,name,张仪村南站,regular
1654488630,highway,bus_stop,regular
1654488630,public_transport,stop_position,regular
1658109475,highway,traffic_signals,regular
1658109523,highway,traffic_signals,regular
1661724048,barrier,gate,regular
1661724128,amenity,post_office,regular
1661735183,highway,traffic_signals,regular
1666812258,name,城铁西二旗站,regular
1666812258,highway,bus_stop,regular
1666812258,public_transport,stop_position,regular
1666815840,highway,traffic_signals,regular
1667674185,name,汇佳幼儿园,regular
1667674185,amenity,kindergarten,regular
1669837278,power,tower,regular
1669837298,power,tower,regular
1669837311,power,tower,regular
1669837311,source,Bing,regular
1670551510,exit_to,四季青桥;紫竹桥;杏石口路;八大处,regular
1670551510,highway,motorway_junction,regular
1670551510,ref,39,regular
1670551538,highway,traffic_signals,regular
1671690968,highway,traffic_signals,regular
1671755669,bench,no,regular
1671755669,highway,platform,regular
1671755669,shelter,no,regular
1671755669,public_transport,platform,regular
1673211013,highway,traffic_signals,regular
1673211023,highway,traffic_signals,regular
1673211033,highway,traffic_signals,regular
1673265501,highway,traffic_signals,regular
1673265518,highway,traffic_signals,regular
1673265528,name,南礼士路站B口,regular
1673265528,railway,subway_entrance,regular
1673281912,name,宣武门外,regular
1673281912,highway,bus_stop,regular
1673281912,public_transport,stop_position,regular
1674674656,railway,subway_entrance,regular
1675468537,railway,level_crossing,regular
1675468634,railway,level_crossing,regular
1675468681,railway,level_crossing,regular
1675469119,railway,level_crossing,regular
1675911070,name,回龙观小区,regular
1675911070,highway,bus_stop,regular
1675911070,alt_name,骊花园西门,regular
1675911070,public_transport,stop_area,regular
1675956772,highway,traffic_signals,regular
1675956772,traffic_signals,signal,regular
1675961924,highway,traffic_signals,regular
1676503790,barrier,gate,regular
1678269043,name,清真食堂,regular
1678269043,amenity,restaurant,regular
1678269060,name,1号公寓,regular
1678269060,building,apartments,regular
1678269072,name,学生第三食堂,regular
1678269072,amenity,restaurant,regular
1678269072,cuisine,chinese,regular
1678269091,name,红果园宾馆,regular
1678269091,tourism,hotel,regular
1678269091,zh_pinyin,Hongguoyuan Hotel,name
1678269102,name,学生第二食堂,regular
1678269102,amenity,restaurant,regular
1678269102,cuisine,chinese,regular
1678269117,atm,yes,regular
1678269117,name,工商银行,regular
1678269117,amenity,bank,regular
1679699020,name,木樨地北,regular
1679699020,highway,bus_stop,regular
1679699020,public_transport,stop_position,regular
1679752277,name,北京西站,regular
1679752277,public_transport,stop_position,regular
1679752289,name,北京西站,regular
1679752289,highway,bus_stop,regular
1679752289,public_transport,stop_position,regular
1679867309,name,阜成门内,regular
1679867309,highway,bus_stop,regular
1679867309,public_transport,stop_position,regular
1679929334,name,阜成门北,regular
1679929334,highway,bus_stop,regular
1679929334,public_transport,stop_position,regular
1680084059,name,北京南站,regular
1680084059,public_transport,stop_position,regular
1680199745,railway,buffer_stop,regular
1685222776,amenity,parking,regular
1685222776,parking,surface,regular
1685831719,shop,kiosk,regular
1685849592,power,tower,regular
1685849717,barrier,gate,regular
1685948394,bench,no,regular
1685948394,highway,platform,regular
1685948394,shelter,no,regular
1685948394,public_transport,platform,regular
1685948451,name,西红门西站,regular
1685948451,highway,bus_stop,regular
1685948451,public_transport,stop_position,regular
1685963229,highway,traffic_signals,regular
1686018470,name,六里桥南,regular
1686018470,highway,bus_stop,regular
1686018470,public_transport,stop_position,regular
1687193413,highway,traffic_signals,regular
1687193445,highway,traffic_signals,regular
1687193558,highway,traffic_signals,regular
1687193623,highway,traffic_signals,regular
1688751282,name,加油站,regular
1688751282,amenity,fuel,regular
1688751282,operator,中国石化,regular
1688751292,atm,yes,regular
1688751292,name,工商银行,regular
1688751292,amenity,bank,regular
1694461513,power,tower,regular
1694461524,power,tower,regular
1695490698,exit_to,万寿路;西翠路;五棵松,regular
1695490698,highway,motorway_junction,regular
1700563640,name,No.1 Test Bar,regular
1700563640,source,Judgement call,regular
1700563640,amenity,bar,regular
1700563640,designation,Expat owned,regular
1700841397,highway,crossing,regular
1700841397,crossing,traffic_signals,regular
1700842268,bench,no,regular
1700842268,highway,platform,regular
1700842268,shelter,no,regular
1700842268,public_transport,platform,regular
1700842328,name,昌平区医院,regular
1700842328,amenity,hospital,regular
1701050906,foot,yes,regular
1701050906,name,中央财经大学沙河校区正门,regular
1701050906,horse,no,regular
1701050906,barrier,gate,regular
1701050906,bicycle,yes,regular
1701050906,motor_vehicle,yes,regular
1701051610,highway,traffic_signals,regular
1701051978,name,北京九龙游乐园,regular
1701051978,access,no,regular
1701051978,tourism,theme_park,regular
1701052056,name,昌平区交通局,regular
1701123780,railway,level_crossing,regular
1701177096,name,南邵,regular
1701177096,subway,yes,regular
1701177096,en,NANSHAO,name
1701177096,zh,南邵,name
1701177096,railway,station,regular
1701177096,public_transport,stop_position,regular
1702679767,name,西坝河,regular
1702679767,highway,bus_stop,regular
1702679767,public_transport,stop_position,regular
1703021715,highway,traffic_signals,regular
1703021715,name,马坡桥,regular
1703021715,traffic_signals,signal,regular
1703022121,name,赵全营站,regular
1703022121,barrier,toll_booth,regular
1704448237,bench,no,regular
1704448237,highway,platform,regular
1704448237,shelter,no,regular
1704448237,public_transport,platform,regular
1704448373,bench,no,regular
1704448373,highway,bus_stop,regular
1704448373,shelter,no,regular
1709501828,name,渝都家厨,regular
1709501828,amenity,restaurant,regular
1709501828,cuisine,chinese,regular
1709521420,name,中国教育电视台,regular
1709521420,building,office,regular
1709525127,atm,yes,regular
1709525127,name,中国农业银行,regular
1709525127,amenity,bank,regular
1713632222,name,玉渊潭公园,regular
1716349109,highway,traffic_signals,regular
1716349821,highway,traffic_signals,regular
1716349924,highway,traffic_signals,regular
1716400239,highway,traffic_signals,regular
1716400307,highway,traffic_signals,regular
1716446740,bench,no,regular
1716446740,highway,platform,regular
1716446740,shelter,no,regular
1716446740,public_transport,platform,regular
1716483540,bench,no,regular
1716483540,highway,platform,regular
1716483540,shelter,no,regular
1716483540,public_transport,platform,regular
1716483586,bench,no,regular
1716483586,highway,platform,regular
1716483586,shelter,no,regular
1716483586,public_transport,platform,regular
1716483629,name,西埠头,regular
1716483629,highway,bus_stop,regular
1716483629,public_transport,stop_position,regular
1716500018,name,北京市海淀区台头小学,regular
1716500018,amenity,school,regular
1716505761,bench,no,regular
1716505761,highway,platform,regular
1716505761,shelter,no,regular
1716505761,public_transport,platform,regular
1716567930,name,聂各庄,regular
1716567930,railway,station,regular
1716567930,public_transport,stop_position,regular
1718009130,bench,no,regular
1718009130,highway,platform,regular
1718009130,shelter,no,regular
1718009130,public_transport,platform,regular
1718038236,highway,traffic_signals,regular
1718852188,highway,traffic_signals,regular
1718852228,highway,traffic_signals,regular
1718852238,highway,traffic_signals,regular
1718852268,highway,traffic_signals,regular
1718852288,highway,traffic_signals,regular
1718852298,highway,traffic_signals,regular
1718852311,highway,traffic_signals,regular
1718863756,highway,traffic_signals,regular
1718889804,railway,subway_entrance,regular
1718896565,highway,traffic_signals,regular
1718994403,highway,crossing,regular
1718994403,crossing,traffic_signals,regular
1718994414,highway,crossing,regular
1718994414,crossing,traffic_signals,regular
1718994424,highway,traffic_signals,regular
1718994434,highway,traffic_signals,regular
1718994447,highway,crossing,regular
1718994447,crossing,traffic_signals,regular
1718994458,highway,crossing,regular
1718994458,crossing,traffic_signals,regular
1718994468,highway,crossing,regular
1718994468,crossing,traffic_signals,regular
1718994488,highway,crossing,regular
1718994488,crossing,traffic_signals,regular
1719007181,name,六里桥南,regular
1719007181,highway,bus_stop,regular
1719007181,public_transport,stop_position,regular
1719068804,bench,no,regular
1719068804,highway,platform,regular
1719068804,shelter,no,regular
1719068804,public_transport,platform,regular
1719068857,name,南五里店,regular
1719068857,highway,bus_stop,regular
1719068857,public_transport,stop_position,regular
1719075341,bench,yes,regular
1719075341,highway,platform,regular
1719075341,shelter,no,regular
1719075341,public_transport,platform,regular
1719104486,highway,traffic_signals,regular
1719120769,highway,traffic_signals,regular
1721478324,highway,traffic_signals,regular
1721478344,name,圆明园东路,regular
1721478344,highway,bus_stop,regular
1721478344,public_transport,stop_position,regular
1721502177,highway,crossing,regular
1721502177,crossing,traffic_signals,regular
1721502286,highway,crossing,regular
1721502286,crossing,traffic_signals,regular
1721502367,name,月坛北街北站,regular
1721502367,highway,bus_stop,regular
1721502367,public_transport,stop_position,regular
1721512089,barrier,bollard,regular
1721520818,highway,traffic_signals,regular
1721589145,highway,crossing,regular
1721589145,crossing,traffic_signals,regular
1721589168,name,白云路,regular
1721589168,highway,bus_stop,regular
1721589168,public_transport,stop_position,regular
1721637808,name,甘家口北,regular
1721637808,highway,bus_stop,regular
1721637808,public_transport,stop_position,regular
1721642048,highway,traffic_signals,regular
1721642084,highway,traffic_signals,regular
1722893173,highway,traffic_signals,regular
1728015963,name,悦色成人,regular
1728015963,shop,erotic,regular
1728016031,name,石槽,regular
1728016031,note,公交车站,regular
1728016031,bench,yes,regular
1728016031,highway,bus_stop,regular
1728016031,shelter,yes,regular
1730610793,name,布艺窗帘,regular
1730610793,shop,curtain,regular
1732795524,highway,traffic_signals,regular
1732835140,name,北沙滩桥西,regular
1732835140,highway,bus_stop,regular
1732835140,public_transport,stop_position,regular
1732871781,highway,traffic_signals,regular
1732871830,highway,traffic_signals,regular
1732871842,highway,traffic_signals,regular
1732871856,highway,traffic_signals,regular
1732871881,highway,traffic_signals,regular
1732894886,highway,crossing,regular
1732894886,crossing,traffic_signals,regular
1732894938,highway,crossing,regular
1732894938,crossing,traffic_signals,regular
1732943240,barrier,gate,regular
1734071976,name,铁家坟东,regular
1734071976,highway,bus_stop,regular
1734127678,highway,traffic_signals,regular
1734127734,highway,traffic_signals,regular
1734127784,name,马连洼,regular
1734127784,highway,bus_stop,regular
1734127784,public_transport,stop_position,regular
1734208289,name,清河小营桥西,regular
1734208289,highway,bus_stop,regular
1734208289,en,Qing He Xiao Ying Bridge West,name
1734208289,public_transport,stop_position,regular
1734229928,highway,traffic_signals,regular
1734253257,man_made,tower,regular
1734253257,type,torch,tower
1734253297,highway,crossing,regular
1734253297,crossing,traffic_signals,regular
1734287072,highway,traffic_signals,regular
1734287186,highway,traffic_signals,regular
1734312911,bench,no,regular
1734312911,highway,platform,regular
1734312911,shelter,no,regular
1734312911,public_transport,platform,regular
1734312970,barrier,gate,regular
1734326705,highway,traffic_signals,regular
1734326765,bench,no,regular
1734326765,highway,platform,regular
1734326765,shelter,no,regular
1734326765,public_transport,platform,regular
1734326820,name,宝盛北里,regular
1734326820,highway,bus_stop,regular
1734326820,public_transport,stop_position,regular
1734338444,bench,no,regular
1734338444,highway,platform,regular
1734338444,shelter,no,regular
1734338444,public_transport,platform,regular
1734863890,amenity,toilets,regular
1736206397,highway,traffic_signals,regular
1736206397,traffic_signals,signal,regular
1736267220,name,顺义,regular
1736267220,en,SHUNYI,name
1736267220,zh,顺义,name
1736267220,zh_pinyin,Shùnyì,name
1736267220,public_transport,stop_position,regular
1736267220,ref,1519,regular
1736267220,subway,yes,regular
1736267349,note,TBM departure/arrival position,regular
1736267474,note,TBM departure/arrival position,regular
1736405795,highway,motorway_junction,regular
1736405795,name,望泉桥,regular
1736405932,highway,traffic_signals,regular
1736406135,name,南法信,regular
1736406135,highway,bus_stop,regular
1736406135,public_transport,stop_position,regular
1736447000,name,花梨坎,regular
1736447000,highway,bus_stop,regular
1736447000,public_transport,stop_position,regular
1736461119,highway,traffic_signals,regular
1736475373,highway,traffic_signals,regular
1736475387,highway,traffic_signals,regular
1736505493,highway,traffic_signals,regular
1736610643,highway,traffic_signals,regular
1736610690,highway,crossing,regular
1736610690,crossing,traffic_signals,regular
1736610729,highway,traffic_signals,regular
1736610784,name,左家庄东街,regular
1736610784,highway,bus_stop,regular
1736610784,public_transport,stop_position,regular
1736633976,note,朝阳校车：朝阳外国语学校-潘家园-白家庄-_静安庄_-西坝河,regular
1736633976,bench,no,regular
1736633976,highway,platform,regular
1736633976,shelter,no,regular
1736633976,public_transport,platform,regular
1737609900,highway,traffic_signals,regular
1737609974,highway,traffic_signals,regular
1737610065,name,广生堂大药房牛街店,regular
1737610065,amenity,pharmacy,regular
1737671996,highway,crossing,regular
1737671996,crossing,traffic_signals,regular
1737702582,highway,crossing,regular
1737702582,crossing,traffic_signals,regular
1739020736,amenity,bank,regular
1739020736,name,中国银行,regular
1739043504,name,肯德基(KFC),regular
1739043504,amenity,fast_food,regular
1739043526,name,加油站,regular
1739043526,amenity,fuel,regular
1741005054,name,九九盘道,regular
1741005054,tourism,attraction,regular
1741005086,name,杏林早春,regular
1741005086,tourism,attraction,regular
1742670755,street,教子胡同,addr
1742670755,housenumber,18,addr
1742670815,name,老诚伊,regular
1742670815,amenity,restaurant,regular
1742670815,street,牛街,addr
1742670815,housenumber,11-1,addr
1742785936,name,平安里路口北,regular
1742785936,highway,bus_stop,regular
1742785936,public_transport,stop_position,regular
1742835331,name,北京市什刹海体育运动学校,regular
1742835331,amenity,school,regular
1742835331,street,地安门西大街,addr
1742835331,housenumber,57,addr
1742929942,name,新东安市场,regular
1742929942,highway,bus_stop,regular
1742929942,public_transport,stop_position,regular
1743058261,highway,traffic_signals,regular
1743112486,organisation,中央新影集团,regular
1745111653,exit_to,辅路,regular
1745111653,highway,motorway_junction,regular
1745124479,name,北太平桥西,regular
1745124479,highway,bus_stop,regular
1745124479,public_transport,stop_position,regular
1747322934,name,东直门枢纽站,regular
1747322934,public_transport,stop_position,regular
1747551900,name,中关村中学,regular
1747551900,amenity,school,regular
1747551911,name,蚂蚁吧,regular
1747551911,amenity,bar,regular
1747551911,street,成府路,addr
1747551911,internet_access,terminal,regular
1747551911,housenumber,57,addr
1747588152,name,志新北里,regular
1747588152,highway,bus_stop,regular
1747588152,public_transport,stop_position,regular
1747614159,amenity,post_box,regular
1747614159,operator,中国邮政,regular
1747614183,amenity,telephone,regular
1747614208,name,平安里路口东,regular
1747614208,highway,bus_stop,regular
1747614208,public_transport,stop_position,regular
1747639805,name,平安里路口北,regular
1747639805,highway,bus_stop,regular
1747639805,public_transport,stop_position,regular
1747691693,name,积水潭桥南,regular
1747691693,highway,bus_stop,regular
1747691693,public_transport,stop_position,regular
1748283935,railway,buffer_stop,regular
1748306000,highway,traffic_signals,regular
1748322247,highway,traffic_signals,regular
1748322259,highway,traffic_signals,regular
1748322309,highway,traffic_signals,regular
1748322322,name,花园路,regular
1748322322,highway,bus_stop,regular
1748322322,public_transport,stop_position,regular
1752074385,name,宝盛里,regular
1752074385,amenity,bus_station,regular
1755858468,highway,crossing,regular
1755858468,crossing,traffic_signals,regular
1755858491,amenity,taxi,regular
1755873500,name,中关园北站,regular
1755873500,highway,bus_stop,regular
1755873500,public_transport,stop_position,regular
1761980751,highway,traffic_signals,regular
1761980761,highway,traffic_signals,regular
1761980792,name,亮马桥,regular
1761980792,highway,bus_stop,regular
1761980792,public_transport,stop_position,regular
1762059681,name,A 出口,regular
1762059681,en,Exit A,name
1762059681,zh,A 出口,name
1762059681,railway,subway_entrance,regular
1762059681,ref,A,regular
1762096743,bench,no,regular
1762096743,highway,platform,regular
1762096743,shelter,no,regular
1762096743,public_transport,platform,regular
1762096753,name,首钢厂东门,regular
1762096753,highway,bus_stop,regular
1762096753,public_transport,stop_position,regular
1762112318,name,石景山古城,regular
1762112318,highway,bus_stop,regular
1762112318,public_transport,stop_position,regular
1762143697,highway,traffic_signals,regular
1762167113,highway,traffic_signals,regular
1765018087,highway,crossing,regular
1765018087,crossing,traffic_signals,regular
1765018162,name,巴沟村,regular
1765018162,public_transport,stop_position,regular
1765070609,name,海淀路东口,regular
1765070609,highway,bus_stop,regular
1765070609,public_transport,stop_position,regular
1765118848,highway,traffic_signals,regular
1765144966,ref,41,regular
1765144966,exit_to,联想桥;北下关;大钟寺,regular
1765144966,highway,motorway_junction,regular
1765216384,highway,crossing,regular
1765216435,highway,traffic_signals,regular
1765216435,name,大郊亭桥,regular
1765225625,name,弘燕桥,regular
1765225625,highway,bus_stop,regular
1765225625,public_transport,stop_position,regular
1765313184,highway,traffic_signals,regular
1765333357,power,tower,regular
1765370181,highway,traffic_signals,regular
1765370461,name,姚村,regular
1765370461,highway,bus_stop,regular
1765370461,public_transport,stop_position,regular
1765391187,highway,traffic_signals,regular
1765412966,highway,crossing,regular
1765412966,crossing,traffic_signals,regular
1765412986,name,首都医科大学,regular
1765412986,amenity,university,regular
1765483778,name,甘家口大厦,regular
1765483778,highway,bus_stop,regular
1765483778,public_transport,stop_position,regular
1767284896,highway,traffic_signals,regular
1767304562,exit_to,师大北路,regular
1767304562,highway,motorway_junction,regular
1767314665,name,嘉事堂药店,regular
1767314665,amenity,pharmacy,regular
1767314665,street,北三环西路,addr
1767314665,housenumber,9,addr
1768299227,name,万源街,regular
1768299227,subway,yes,regular
1768299227,en,Wanyuanjie,name
1768299227,zh,万源街,name
1768299227,railway,station,regular
1768299227,zh_pinyin,Wànyuánjiē,name
1768299227,public_transport,stop_position,regular
1771676846,highway,traffic_signals,regular
1771676929,highway,traffic_signals,regular
1771677063,highway,traffic_signals,regular
1771738169,name,六里桥东,regular
1771738169,highway,bus_stop,regular
1771738169,public_transport,stop_position,regular
1771786894,name,郭公庄,regular
1771786894,subway,yes,regular
1771786894,en,Guogongzhuang,name
1771786894,zh,郭公庄,name
1771786894,railway,station,regular
1771786894,zh_pinyin,Guōgōngzhuāng,name
1771786894,public_transport,stop_position,regular
1771834488,railway,buffer_stop,regular
1772777236,highway,crossing,regular
1772777236,crossing,traffic_signals,regular
1772813402,name,北京世纪坛医院,regular
1772813402,highway,bus_stop,regular
1772813402,public_transport,stop_position,regular
1772844739,name,西道口,regular
1772844739,highway,bus_stop,regular
1772844739,public_transport,stop_position,regular
1772889905,name,六里桥北里,regular
1772889905,highway,bus_stop,regular
1772889905,public_transport,stop_position,regular
1779334573,name,人民大学,regular
1779334573,highway,bus_stop,regular
1779334573,public_transport,stop_position,regular
1779396737,highway,traffic_signals,regular
1779396747,highway,traffic_signals,regular
1779401021,highway,crossing,regular
1779401021,crossing,uncontrolled,regular
1779401042,highway,crossing,regular
1779401042,crossing,traffic_signals,regular
1785666984,shop,convenience,regular
1785670165,amenity,pharmacy,regular
1785698083,amenity,fast_food,regular
1785700396,barrier,gate,regular
1785705881,name,Mao,regular
1785705881,historic,monument,regular
1785711672,name,Gym,regular
1785711672,leisure,sports_centre,regular
1787110151,amenity,marketplace,regular
1787115191,shop,gift,regular
1787117914,shop,kiosk,regular
1787282984,shop,doityourself,regular
1787289954,amenity,restaurant,regular
1787292193,shop,bakery,regular
1787511636,shop,convenience,regular
1787514203,amenity,restaurant,regular
1787514295,shop,convenience,regular
1787519702,name,中国石油,regular
1787519702,amenity,fuel,regular
1788406125,highway,traffic_signals,regular
1788428541,name,滨河东里,regular
1788428541,highway,bus_stop,regular
1788428541,public_transport,stop_position,regular
1790311792,highway,traffic_signals,regular
1790342391,highway,crossing,regular
1790342391,crossing,traffic_signals,regular
1790342434,name,大柳树北站,regular
1790342434,highway,bus_stop,regular
1790342434,public_transport,stop_position,regular
1790399332,name,北京科技大学北门,regular
1790399332,highway,bus_stop,regular
1790399332,public_transport,stop_position,regular
1795415910,amenity,fast_food,regular
1795415910,cuisine,sandwich,regular
1795415910,en,Subway,name
1795415910,zh,赛百味,name
1800507080,name,颐慧佳园幼儿园,regular
1800507080,amenity,kindergarten,regular
1802398459,highway,traffic_signals,regular
1802524522,highway,traffic_signals,regular
1802524564,name,青年路南口,regular
1802524564,highway,bus_stop,regular
1802524564,public_transport,stop_position,regular
1802535949,name,慈云寺,regular
1802535949,highway,bus_stop,regular
1802535949,public_transport,stop_position,regular
1802595068,highway,traffic_signals,regular
1802595095,highway,crossing,regular
1802595095,crossing,traffic_signals,regular
1802595162,barrier,gate,regular
1802595184,name,红庙路口西,regular
1802595184,highway,bus_stop,regular
1802595184,public_transport,stop_position,regular
1802664206,highway,crossing,regular
1802664206,crossing,uncontrolled,regular
1802866330,name,黄寺大街西口,regular
1802866330,highway,bus_stop,regular
1802866330,public_transport,stop_position,regular
1802903220,highway,traffic_signals,regular
1802903269,name,青年沟东口,regular
1802903269,highway,bus_stop,regular
1802903269,public_transport,stop_position,regular
1803664740,highway,traffic_signals,regular
1803692411,ref,2,regular
1803692411,exit_to,酒仙桥路,regular
1803692411,highway,motorway_junction,regular
1803735329,highway,traffic_signals,regular
1803755348,amenity,telephone,regular
1803755348,telephone_cards,yes,payment
1803755348,electronic_purses,yes,payment
1803810855,highway,traffic_signals,regular
1803850859,highway,crossing,regular
1803850859,crossing,uncontrolled,regular
1803850942,name,动物园,regular
1803850942,highway,bus_stop,regular
1803850942,public_transport,stop_position,regular
1805915912,name,新源里,regular
1805915912,highway,bus_stop,regular
1805915912,public_transport,stop_position,regular
1806090815,highway,crossing,regular
1806090815,crossing,uncontrolled,regular
1806450833,highway,crossing,regular
1806450833,crossing,uncontrolled,regular
1806466465,highway,crossing,regular
1806466485,highway,crossing,regular
1806466485,crossing,unmarked,regular
1806466525,name,海淀公园,regular
1806466525,highway,bus_stop,regular
1806466525,public_transport,stop_position,regular
1807477841,highway,traffic_signals,regular
1807477871,name,八王坟南,regular
1807477871,highway,bus_stop,regular
1807477871,public_transport,stop_position,regular
1807511027,name,北京东站北,regular
1807511027,highway,bus_stop,regular
1807511027,public_transport,stop_position,regular
1807587033,name,深沟,regular
1807587033,place,village,regular
1807611512,name,八王坟东,regular
1807611512,highway,bus_stop,regular
1807611512,public_transport,stop_position,regular
1807656315,name,四惠站,regular
1807656315,highway,bus_stop,regular
1807656315,public_transport,stop_position,regular
1807791779,highway,traffic_signals,regular
1807791896,name,大山庄,regular
1807791896,highway,bus_stop,regular
1807791896,public_transport,stop_position,regular
1807875319,highway,crossing,regular
1807875319,crossing,traffic_signals,regular
1808447634,highway,traffic_signals,regular
1808447676,name,天竺2号匝道,regular
1808447676,barrier,toll_booth,regular
1808447717,name,东平里,regular
1808447717,highway,bus_stop,regular
1808447717,alt_name,机场道口,regular
1808447717,public_transport,stop_position,regular
1808495334,highway,traffic_signals,regular
1808495538,highway,traffic_signals,regular
1808536861,name,机场北库,regular
1808536861,highway,bus_stop,regular
1808536861,public_transport,stop_position,regular
1808536941,name,出口A,regular
1808536941,en,Shunyi Station - Exit A,name
1808536941,railway,subway_entrance,regular
1808570674,highway,traffic_signals,regular
1808573912,highway,traffic_signals,regular
1808642392,bench,no,regular
1808642392,covered,yes,regular
1808642392,highway,platform,regular
1808642392,public_transport,platform,regular
1808642402,bench,no,regular
1808642402,covered,yes,regular
1808642402,highway,platform,regular
1808642402,public_transport,platform,regular
1808642412,bench,no,regular
1808642412,covered,yes,regular
1808642412,highway,platform,regular
1808642412,public_transport,platform,regular
1808642422,name,首都机场2号航站楼,regular
1808642422,highway,bus_stop,regular
1808642422,public_transport,stop_position,regular
1808681141,bench,no,regular
1808681141,covered,yes,regular
1808681141,highway,platform,regular
1808681141,public_transport,platform,regular
1808681152,bench,no,regular
1808681152,covered,yes,regular
1808681152,highway,platform,regular
1808681152,public_transport,platform,regular
1808694490,name,一经路,regular
1808694490,highway,bus_stop,regular
1808694490,public_transport,stop_position,regular
1808722069,bench,no,regular
1808722069,highway,platform,regular
1808722069,shelter,no,regular
1808722069,public_transport,platform,regular
1808722090,name,樱花园北区,regular
1808722090,highway,bus_stop,regular
1808722090,alt_name,六区,regular
1808722090,public_transport,stop_position,regular
1808782884,bench,no,regular
1808782884,highway,platform,regular
1808782884,shelter,no,regular
1808782884,public_transport,platform,regular
1808782924,name,南平街,regular
1808782924,highway,bus_stop,regular
1808782924,public_transport,stop_position,regular
1808785882,highway,crossing,regular
1808785882,crossing,uncontrolled,regular
1811066556,bench,no,regular
1811066556,highway,platform,regular
1811066556,shelter,no,regular
1811066556,public_transport,platform,regular
1811330999,barrier,gate,regular
1813979308,highway,traffic_signals,regular
1813979328,highway,traffic_signals,regular
1813979378,highway,crossing,regular
1813979378,crossing,traffic_signals,regular
1813979388,highway,traffic_signals,regular
1813979439,name,科荟路东口,regular
1813979439,highway,bus_stop,regular
1813979439,public_transport,stop_position,regular
1813996270,highway,traffic_signals,regular
1814002023,name,利泽中街西口,regular
1814002023,highway,bus_stop,regular
1814002023,public_transport,stop_position,regular
1814086976,highway,traffic_signals,regular
1814086986,highway,traffic_signals,regular
1814111729,highway,traffic_signals,regular
1816099843,highway,crossing,regular
1816099843,crossing,uncontrolled,regular
1816099855,amenity,telephone,regular
1816099855,telephone_cards,yes,payment
1816099855,electronic_purses,yes,payment
1816181291,highway,traffic_signals,regular
1816203662,note,broken traffic_signals,regular
1816203662,highway,crossing,regular
1816203662,crossing,traffic_signals,regular
1817818203,highway,traffic_signals,regular
1817818213,highway,crossing,regular
1817818213,crossing,traffic_signals,regular
1817905774,highway,traffic_signals,regular
1817956078,amenity,telephone,regular
1817956078,telephone_cards,yes,payment
1817956078,electronic_purses,yes,payment
1819087334,highway,traffic_signals,regular
1819087384,name,呼家楼西,regular
1819087384,highway,bus_stop,regular
1819087384,public_transport,stop_position,regular
1819118029,amenity,telephone,regular
1819118029,telephone_cards,yes,payment
1819118029,electronic_purses,yes,payment
1823969196,name,模范书局,regular
1823969196,amenity,library,regular
1824913330,railway,level_crossing,regular
1826703243,highway,crossing,regular
1826703243,crossing,uncontrolled,regular
1826719896,name,四道口北,regular
1826719896,highway,bus_stop,regular
1826719896,public_transport,stop_position,regular
1827417333,barrier,lift_gate,regular
1828848195,highway,traffic_signals,regular
1828848205,highway,traffic_signals,regular
1831131297,highway,crossing,regular
1831131297,crossing,traffic_signals,regular
1835376408,name,木樨园桥东,regular
1835376408,highway,bus_stop,regular
1835376408,public_transport,stop_position,regular
1836104842,name,望京街,regular
1836427368,bench,no,regular
